sp,site,strata,SLA_LEAF,SLA_DISC,LIFETIME,Amass,Rmass,Amax,N_PCT,P_PCT,LT,LAMTUF,MDRBTUF,VEINTUF,LMA_LEAF,LMA,LL,Aarea,Aarea_DISC,Rarea,Rarea_DISC,sp_site_strata,Narea,Parea,LD,SampleID,Run,BagNo,%NPE,%WS,%AS,Lig,%Ash,%NDF,ADF,site2,cell_mass,cell_area,cell_vol,site_strata,LMAp,LMAs,LMAp_lo,LMAp_up,LMAs_lo,LMAs_up,Mu2,Mu2_lo,Mu2_up
PERX,PNSL,CAN,93.8464221,111.4333353,421,98.79682086,5.213168747,10.5275,1.582,0.09691,0.30875,1.095075,4.106949999999999,4.463366667,106.55707246190264,89.73975312753652,13.841095890410958,10.527499999384634,8.86600231376185,0.5554999999302052,0.4678284763679689,PERX_WET_CAN,0.16857328863472998,0.01032644589228298,0.29065507085841785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WET,NA,NA,NA,WET_CAN,36.577554392962696,53.16219873457382,17.23792296828075,66.4028899438316,23.33686318370492,72.50183015925577,2.2667598925,1.998635,2.48274625
PHI?,PNM,CAN,245.6556886,251.9749969,90.5,270.6511549,4.028753293,11.0175,2.806,0.25852,0.27,0.1507,1.3104,2.1129,40.707382177837346,39.68647732127425,2.9753424657534246,11.017499999387356,10.741190920915535,0.16399999999837173,0.15988702619565348,PHI?_DRY_CAN,0.1142249143910116,0.01052367244061451,0.1469869530417565,NA,4,80,58.62,16.61,9.43,15.22,0.12,41.38,24.77,DRY,9.55,3.7900585841816903,0.01403725401548774,DRY_CAN,28.552862119809,11.133615201465254,9.318332290452744,39.25959766526343,0.42687965601082567,30.36814503082151,1.58077306940125,0.7114357250000001,2.1317255
PHI?,PNM,UNDER,533.1162356,519.7538774,150,136.3889036,2.985450919,2.558333333,2.664,0.21634,NA,NA,NA,NA,18.757635450260523,19.23987570814032,4.931506849315069,2.558333333189525,2.624105553233531,0.05599999999324725,0.05743970461431329,PHI?_DRY_UNDER,0.04997034083949404,0.00405802685330936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_UNDER,3.7230764213919847,15.516799286748336,0.7444529840461755,10.240385365906258,8.999490342234063,18.495422724094144,2.6435123125,2.40553875,2.85582425
PHOC,PNM,CAN,111.3237756,113.6999365,252,205.9489849,9.440256174,18.5,2.42,0.12632,0.18125,1.032925,3.057575,4.48135,89.82807083305572,87.95079670075278,8.284931506849315,18.50000000359312,18.113377301666304,0.8480000002802636,0.8302780515625002,PHOC_DRY_CAN,0.2173839314159948,0.01134708190763159,0.485245774900705,NA,4,81,55.63,8.96,17.49,17.84,0.08,44.37,35.41,DRY,17.569999999999997,15.45295498032226,0.08525768265005385,DRY_CAN,64.3590883513818,23.591708349370975,37.41586742223027,83.84408816270533,4.106708538047442,50.534929278522505,1.943062891875,1.4252737500000001,2.2980845000000003
PIP?,PNSL,CAN,196.8761553,239.3034735,253.5,222.9622458,20.50465157,11.325,4.302,0.1881,NA,NA,NA,NA,50.79335272858206,41.78794337475423,8.334246575342465,11.324999996076214,9.317133702198436,1.0414999997716838,0.8568472187262254,PIP?_WET_CAN,0.21851300343836,0.00955422964824628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WET,NA,NA,NA,WET_CAN,30.183239917535083,11.604703457219145,17.717143583375524,39.510508818418785,2.277434556335443,24.070799791378704,1.70419544525,1.2206670000000002,2.0484305000000003
PITC,PNM,CAN,147.1220764,183.491394,253,147.4163206,15.66850114,10.02,3.171,0.14319,NA,NA,NA,NA,67.97076444742184,54.49846874017427,8.317808219178081,10.02000000320822,8.03396374001061,1.0650000002311006,0.8539093195836749,PITC_DRY_CAN,0.21553529406277463,0.00973273376122633,NA,NA,4,84,59.52,14.65,16.63,9.04,0.16,40.48,25.83,DRY,16.79,9.15029290147526,NA,DRY_CAN,34.45123417477552,20.047234565398746,18.31148004685168,49.714330199050096,4.784138541124172,36.18698869332259,1.9028065045,1.4727867499999998,2.173993
PLEV,PNSL,CAN,84.85876574,96.16366084,179,102.6791065,7.089949877,12.1,1.4765,0.06705,0.27,0.4177,4.876,4.523899999999999,117.84286411422887,103.98938551890512,5.884931506849315,12.099999994649936,10.677537190565218,0.8354999999320047,0.737279531069067,PLEV_WET_CAN,0.17399498886465892,0.00790136403885904,0.3851458722922412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WET,NA,NA,NA,WET_CAN,57.6985882430347,46.290797275870425,26.362525904853022,94.42289499676663,9.566490522138494,77.62685961405211,2.18331855225,1.6807042499999998,2.4548052499999997
POUA,PNSL,CAN,74.88562597,83.12157648,285,96.0408153,13.32964142,12.825,1.899,0.1251,0.386667,0.8599,5.045633333,3.150933333,133.5369754938833,120.30570669465244,9.36986301369863,12.824999999128671,11.554258156197088,1.7799999996447915,1.6036319310194105,POUA_WET_CAN,0.2535867164628844,0.0167054756342848,0.3111351801282562,NA,4,86,55.32,16.38,14.95,8.08,5.27,44.68,28.3,WET,20.22,24.32581389365872,0.0629115334219334,WET_CAN,67.38151784329585,52.92418885135659,31.682778545876786,108.10355903394195,12.202147660710494,88.62292814877566,2.234984277,1.7779657500000001,2.513575
POUA,PNSL,UNDER,209.0854908,256.58311,826,136.8116061,15.2736951,6.543333333,1.38,0.14685,0.191667,0.7172999999999999,3.64755,3.188075,47.82732633306184,38.97372668060653,27.156164383561645,6.543333331095014,5.3320581428762015,0.7304999998593875,0.5952728182303192,POUA_WET_UNDER,0.06600171033962533,0.00702344287201013,0.20334082904520095,NA,4,85,50.65,17.5,22.29,6.23,3.33,49.35,31.85,WET,25.62,9.985068775571392,0.05209592040138048,WET_UNDER,18.655599977917486,20.318126702689046,8.402143071693223,31.833680517786224,7.140046162820308,30.571583608913308,2.73369100625,2.34562825,3.0387310000000003
POUB,PNSL,CAN,81.88775724,86.7280105,254,183.9199028,7.455880297,22.46,1.905,0.09035,0.43,0.687166667,4.958933333,3.903733333,122.1183768739885,115.30300236738395,8.35068493150685,22.46000000475773,21.206516987957425,0.9105000000363912,0.8596853835359224,POUB_WET_CAN,0.23263550794494808,0.01103339535056486,0.26814651713345106,NA,4,88,50.2,7.17,22.39,19.8,0.44,49.8,42.63,WET,22.83,26.32367544047376,0.06121784986156688,WET_CAN,86.2649743504724,29.038028016911554,50.6223159586948,110.44750934301669,4.855493024367263,64.68068640868916,2.00849405325,1.4718662500000002,2.3792059999999995
POUB,PNSL,UNDER,314.4278997,337.7860853,393.5,160.9870846,5.343702155,5.12,1.932,0.08126,0.27,0.4096,2.3596999999999997,4.842,31.80379352322468,29.60453504506747,12.936986301369863,5.119999998524304,4.765947787843941,0.16994999998723076,0.15819781771810004,POUB_WET_UNDER,0.06144492908687008,0.00258437626169723,0.10964642609284246,NA,4,87,47.36,7.62,24.59,19.98,0.45,52.64,45.02,WET,25.040000000000003,7.412975575284895,0.02745546509364775,WET_UNDER,11.021096486830329,18.58343855823714,4.025803782865297,22.527042501593538,7.07749254347393,25.578731262202172,2.70246902125,2.37281975,2.942227
PPA1,PNSL,CAN,154.1037838,195.364318,608,221.1389297,5.516915459,14.35,3.154,0.12676,0.31,0.3871,1.8319,2.4974000000000003,64.89133331715117,51.1864198251392,19.98904109589041,14.34999999656076,11.319310095306143,0.35799999993251297,0.28239115082417454,PPA1_WET_CAN,0.2046672652822948,0.00822562541128208,0.16511748330690065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WET,NA,NA,NA,WET_CAN,30.88012613695403,20.306293688185168,13.727427441483963,46.78748449857664,4.398935326562558,37.458992383655236,1.91624638925,1.51246875,2.1960307500000003
PPRE,PNM,CAN,149.4026217,166.6857793,241,134.0515023,9.031388483,8.9725,2.647,0.25563,0.16,0.7772,3.6458,5.6309,66.93322972658385,59.99312024094187,7.923287671232877,8.972499998639583,8.042167895962796,0.6045000000826626,0.5418211752032767,PPRE_DRY_CAN,0.1771722590862674,0.01711014151500663,0.3749570015058867,NA,4,89,62.39,12.28,14.14,9.47,1.72,37.61,25.33,DRY,15.859999999999998,9.51490887021338,0.05946818043883362,DRY_CAN,30.49589222591228,29.49722801502959,14.764689347437331,50.923828269254145,9.069291971687726,45.22843089350454,2.04899799,1.6877754999999999,2.2699635
PPRE,PNM,UNDER,271.0490956,334.4568915,289,163.3070801,5.055065633,6.025,3.345,0.24675,0.14,0.5454,1.858,1.725,36.89368517487132,29.899219463384867,9.501369863013698,6.0250000000368935,4.8827542278344715,0.1865000000022136,0.15114251676288154,PPRE_DRY_UNDER,0.12340937690994458,0.00910351681689949,0.2135658533098919,NA,4,90,59.47,14.66,15.45,7.44,2.98,40.53,25.87,DRY,18.43,5.510426147101831,0.03936018676501307,DRY_UNDER,14.402956932717293,15.496262530667574,4.990720156830735,26.565950577819084,3.333268885565783,24.908499306554134,2.61787740875,2.140455,2.901901
PROP,PNSL,CAN,71.90590896,91.03201139,844,69.04764908,6.352887056,9.6025,1.404,0.0906,0.3025,1.3188,5.237925000000001,7.496625,139.07062916849887,109.8514670532537,27.747945205479457,9.602500000161324,7.584985548016244,0.8834999999143325,0.697873963125226,PROP_WET_CAN,0.1952551633525724,0.01259979900266599,0.3631453456305907,NA,4,92,55.37,14.04,18.67,11.7,0.22,44.63,30.58,WET,18.88,20.7399569796543,0.06856184125505554,WET_CAN,35.74946547437811,74.10200157887559,14.932027527948486,72.30511717247468,37.54634988077902,94.91943952530521,2.387271425,2.1286457499999996,2.6215455
PROP,PNSL,UNDER,218.2159017,278.3739762,1089,77.75759966,10.51800646,3.563333333,1.786,0.11888,0.135,0.509,4.5268500000000005,6.4691,45.82617454592219,35.922898169243446,35.8027397260274,3.5633333342911,2.793278334470979,0.4819999999110972,0.3778372750060248,PROP_WET_UNDER,0.08184554773901703,0.00544781563001923,0.2660955419943959,NA,4,91,51.17,11.1,22.48,13.84,1.41,48.83,37.74,WET,23.9,8.585572662449184,0.06359683453666061,WET_UNDER,8.421208797965216,27.501689371278232,3.151014642151021,18.2274752089416,17.695422960301848,32.77188352709243,2.85061388125,2.56215,3.11992275
PYSU,PNSL,UNDER,249.7121443,243.1330343,945,143.5844829,7.508011804,9.9,2.466,0.07938,NA,NA,NA,NA,40.046110004110034,41.12974622634403,31.068493150684933,5.749999997096657,5.905593343717834,0.30066666661514063,0.30880262016291543,PYSU_WET_UNDER,0.09875370727013535,0.00317886021212625,NA,NA,4,93,49.12,24.69,15.91,10.19,0.09,50.88,26.19,WET,16,6.580759396215045,NA,WET_UNDER,13.478125790000885,27.651620436343148,5.46861414298567,26.596337550828636,14.533408675515396,35.66113208335836,2.85035427,2.53124525,3.1312125
SABP,PNSL,CAN,178.778626,200.5373677,190,89.79156489,14.24865649,5.0225,1.193,0.08024,0.2,0.269,1.8268,2.1943,55.93509819233088,49.8660180628271,6.2465753424657535,5.0224999989652,4.477547796694251,0.7969999998769427,0.7105237619013586,SABP_WET_CAN,0.06673057214345074,0.00448823227895263,0.2493300903141355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WET,NA,NA,NA,WET_CAN,17.58340124806575,32.282616814761354,6.7064882491723266,36.89846478422683,12.96755327860027,43.15952981365478,2.08366753,1.780869,2.262211
SECD,PNM,CAN,162.670977,156.9126303,333,259.4602083,15.04706537,15.95,2.797,0.12554,0.15,0.4724,6.7349,6.046399999999999,61.47378090684241,63.72973278748232,10.947945205479453,15.949999999077892,16.5353297439435,0.9249999998463156,0.9589454552658788,SECD_DRY_CAN,0.17194216519643823,0.00771741845504499,0.42486488524988214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,45.58213684790931,18.14759593957301,27.05444260212622,59.93392935941372,3.795803428068602,36.675290185356104,1.864128167375,1.416568,2.17702375
SERA,PNM,CAN,190.5442009,204.6620256,245,263.4273578,42.77717311,13.825,2.343,0.16539,0.28,0.4362,1.8507,2.4058,52.48126131767256,48.86104283725022,8.054794520547945,13.825000002925828,12.871335413969438,2.2450000004172255,2.090137287784178,SERA_DRY_CAN,0.1229635952673068,0.00867987580932986,0.17450372441875076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,38.43556334248458,10.42547949476564,24.54555497177684,47.18156053469648,1.6794823025537369,24.315487865473376,1.6435035515,1.0663740000000002,2.04070975
SERM,PNM,UNDER,243.1625741,279.5599609,309,77.16359018,7.805518628,3.173333333,1.861,0.1671,0.15,0.3622,1.5161,2.6115999999999997,41.124749715338695,35.77050149744816,10.158904109589042,3.1733333332894667,2.760180318082166,0.32099999997491385,0.2792073157712335,SERM_DRY_UNDER,0.07653315922024531,0.00687194567743309,0.23847000998298773,NA,4,94,57.95,10.63,12.89,18.23,0.31,42.05,31.42,DRY,13.19,4.718129147513412,0.03145419431675608,DRY_UNDER,7.593913664050737,28.17658783339742,2.685493024763118,16.831923050966488,18.93857844648167,33.08500847268504,2.854720475,2.59872825,3.089427
SIMA,PNSL,CAN,117.9171817,51.71352591,253,169.5059487,12.20442831,14.375,1.12,0.05684,0.3875,0.658775,3.7041,NA,84.80528329994847,193.37300684937964,8.317808219178081,14.375000000530031,32.77787497897569,1.0350000003434614,2.360006999182393,SIMA_WET_CAN,0.0949819172959423,0.00482033230276907,0.4990271144500119,NA,4,95,64.53,12.08,14.89,8.38,0.13,35.47,23.4,WET,15.019999999999998,29.044625628776817,0.07495387259039178,WET_CAN,82.62738013767355,110.74562671170608,36.357543155579435,157.30727322978618,36.06573361959346,157.0154636938002,2.505594947375,2.14784575,2.791902
SOCE,PNSL,UNDER,161.2495114,189.5844187,938,35.75707915,1.081177974,NA,1.63,0.08233,NA,NA,NA,NA,62.015691788322535,52.746950770379954,30.83835616438356,2.217499999817054,1.8860768936176295,0.067050000003907,0.05702884136859714,SOCE_WET_UNDER,0.10108557761496571,0.00510575190493259,NA,NA,5,97,44.63,17.23,20.71,15.75,1.69,55.37,38.14,WET,22.39,11.810042277488073,NA,WET_UNDER,2.6541192850939708,50.092831485285984,0.7406794079538986,6.2029543781279095,46.54399639225204,52.006271362426055,3.06210715125,2.7546467499999996,3.35477875
SPOM,PNM,CAN,110.921297,118.4880844,173,143.0884731,10.62071418,12.9,1.634,0.13353,0.231667,0.887,2.980675,5.476166667,90.1540125337698,84.39667204207075,5.6876712328767125,12.89999999729538,12.07619093722136,0.9574999993013064,0.8963529315020304,SPOM_DRY_CAN,0.14731165648017985,0.01203826529363428,0.36430165730151787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,56.08584492716299,28.31082711490776,29.337557591571628,79.38420388539929,5.01246815667146,55.05911445049912,2.001103406375,1.4633374999999997,2.3190932500000003
STIH,PNM,CAN,134.3040671,168.373428,150,151.3942596,14.76673218,11.2725,1.587,0.13831,0.21,0.3404,2.0007,3.2288,74.45790895188757,59.39179429191167,4.931506849315069,11.272499997135233,8.991576723139472,1.0995000001753483,0.8770227199983124,STIH_DRY_CAN,0.11816470150664558,0.01029827338713557,0.28281806805672227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,42.938182480016984,16.45361181189469,23.593510550845355,56.926213737241255,2.4655805546704173,35.798283741066314,1.800149899875,1.201052,2.16390125
STIR,PNM,CAN,191.434644,238.987051,199,82.41261424,31.96958555,4.305,2.897,0.21978,0.15,0.2907,1.5778,1.7185,52.23714888304126,41.84327124903516,6.542465753424658,4.304999999895525,3.4484133719864176,1.6700000001044746,1.337712039887885,STIR_DRY_CAN,0.1513310203141705,0.0114806805815148,0.2789551416602344,NA,5,98,55.79,14.03,18.21,11.63,0.34,44.21,30.18,DRY,18.549999999999997,7.761926816696021,0.05174617877797347,DRY_CAN,17.278902307556404,24.564368941478758,5.518663017436873,36.26271575693026,5.580555492104899,36.32460823159829,1.97042523175,1.4578485,2.195855
SYMG,PNSL,CAN,114.512664,120.4027412,230,80.33063381,4.804378819,7.015,1.558,0.08446,0.385,0.615975,4.3039499999999995,NA,87.32658599227068,83.05458746482427,7.561643835616438,7.015000001222571,6.671827651877414,0.4195500000768474,0.3990257008367846,SYMG_WET_CAN,0.13605482097595772,0.00737560345290718,0.21572620120733577,NA,5,100,58.98,14.97,10.21,15.71,0.12,41.02,26.04,WET,10.329999999999998,8.579538885116346,0.02228451658471778,WET_CAN,23.012237404317503,60.04235006050676,9.561013632470354,47.493621764817426,35.56096570000684,73.49357383235392,2.309697035,2.11130825,2.4945257499999998
SYMG,PNSL,UNDER,321.483587,197.8206697,1001,69.92268018,6.767229507,2.175,1.34,0.06703,0.205,0.396925,2.788125,NA,31.105787058422983,50.55083483017851,32.90958904109589,2.175000000233293,3.534649856662577,0.2105000000202187,0.34208910106626733,SYMG_WET_UNDER,0.0416817546582868,0.00208502090652609,0.24658943819599277,NA,5,99,56.23,14.99,18.04,10.67,0.07,43.77,28.78,WET,18.11,9.154756187745328,0.04465734725729428,WET_UNDER,3.617373483381246,46.933461346797266,1.2326225837258906,8.036967281584323,42.513867548594185,49.31821224645262,3.03915736875,2.7381235,3.32870875
TACV,PNSL,CAN,99.7285911,105.1360113,285,154.8286377,7.140567123,15.525,2.713,0.09244,0.205,1.50995,5.517225000000001,4.028074999999999,100.27214753262469,95.11488857481508,9.36986301369863,15.525000001729696,14.726508623025914,0.7160000000240654,0.679174246265133,TACV_WET_CAN,0.2720383362560107,0.00926915731791582,0.46397506621861023,NA,5,102,53.74,9.37,16.84,19.89,0.16,46.26,36.89,WET,17,16.169531057718565,0.07887576125716372,WET_CAN,59.64746034644364,35.467428228371446,31.560230495447755,87.82276772563846,7.2921208491766265,63.55465807936733,2.100135026375,1.63481475,2.3954535
TACV,PNSL,UNDER,241.1341185,299.0541493,782,129.5292107,2.431837585,5.371666667,2.733,0.093410000000000007,0.1425,0.461275,5.689825,4.27785,41.47069714649277,33.43876024929643,25.70958904109589,5.37166666856395,4.331296221877901,0.10084999999699336,0.08131763397004302,TACV_WET_UNDER,0.11333941530136474,0.00387377782045389,0.23465796666172933,NA,5,101,52.05,7.96,19.61,20.22,0.16,47.95,39.99,WET,19.770000000000003,6.610842901285905,0.04639188000902389,WET_UNDER,9.48653093349673,23.9522293157997,2.6340415334274043,21.76852842616618,11.670231823130248,30.804718715869026,2.79990962625,2.494918,3.05736675
TAPG,PNSL,CAN,72.1324154,92.62785994,322,99.54273325,2.546274263,13.8,1.391,0.07646,0.20625,0.315575,2.26175,2.9356,138.6339268489268,107.95887982813738,10.586301369863014,13.799999999722733,10.746521976701086,0.35299999991404696,0.2748929171686961,TAPG_WET_CAN,0.1928397922468572,0.01059995004686894,0.5234369931061207,NA,5,104,65.82,3.4,5.66,24.98,0.14,34.18,30.78,WET,5.800000000000001,6.26161503003197,0.030359345600155,WET_CAN,49.541502665585604,58.41737716255178,19.625180816846154,91.91213373076661,16.04674609737077,88.33369901129123,2.28798109625,1.8979992499999998,2.56686225
TOCP,PNSL,CAN,96.6554878,116.4257315,214,70.94512805,6.258442835,7.34,1.992,0.10407,0.2125,0.452425,2.976675,2.967525,103.46024036102376,85.8916656237629,7.035616438356165,7.340000000496609,6.093595216105642,0.647499999994827,0.5375480793092549,TOCP_WET_CAN,0.20609279879915937,0.01076710721437174,0.40419607352359016,NA,5,105,70.31,6.52,4.75,18.31,0.11,29.69,23.16,WET,4.850000000000001,4.165745782752502,0.01960350956589412,WET_CAN,28.23101210555847,57.660653518204434,11.742758515543448,59.54345882722662,26.34820679653628,74.14890710821946,2.28987102125,2.0403555,2.4827325
TONR,PNSL,CAN,85.75755441,100.6719403,544.5,144.930267,10.98125484,16.9,1.67,0.09675,0.30375,0.381375,4.424825,4.962625,116.60780287869218,99.332544601805,17.9013698630137,16.900000005492224,14.396292210929005,1.2804999997434046,1.0907959861780872,TONR_WET_CAN,0.19473503080741592,0.01128180492851347,0.32702072296890533,NA,5,107,63.13,6.55,11.47,18.72,0.13,36.87,30.32,WET,11.6,11.52257517380938,0.03793440386439301,WET_CAN,61.90298278675374,37.42956181505126,33.79549941981202,89.29348608174189,10.039058520063108,65.53704518199298,2.13183311125,1.7565264999999999,2.411398
TONR,PNSL,UNDER,152.4650802,194.6023273,856,57.87066227,1.231917848,3.795666667,1.235,0.07699,NA,NA,NA,NA,65.58878916327754,51.38684690334636,28.14246575342466,3.79566666636627,2.973790862263753,0.08079999999895059,0.06330437385267591,TONR_WET_UNDER,0.08100215461664777,0.00504968087768073,NA,NA,5,106,57.67,8.11,14.65,19.43,0.13,42.33,34.21,WET,14.78,7.594975972314593,NA,WET_UNDER,5.8555547935114545,45.53129210983491,1.654272610541385,13.678549156796231,37.70829774655013,49.732574292804976,3.02865624375,2.727891,3.3170100000000002
TOVL,PNSL,CAN,66.71821086,88.02177073,127,55.92654026,8.179652652,8.3825,1.473,0.07908,0.37,0.617775,4.256625,3.716,149.88411516285674,113.60825756021462,4.175342465753425,8.382500000989985,6.353716790309792,1.2260000000845346,0.9292760852415084,TOVL_WET_CAN,0.220779301634888,0.01185283582707871,0.3070493447573368,NA,5,109,67.29,7.7,9.61,15.3,0.1,32.71,25.01,WET,9.71,11.03136180909684,0.02981449137593741,WET_CAN,48.420480599890794,65.18777696032383,16.608504780985335,102.69403438528167,10.914223174932957,96.99975277922928,2.293650955875,1.7007132500000002,2.5589127499999997
TRIO,PNM,CAN,229.0811456,243.6192742,123,214.4772226,41.57822792,9.3625,4.114,0.3161,0.22,0.2752,1.9696,2.8028000000000004,43.65265405761966,41.047655333668175,4.043835616438356,9.362500001396883,8.803787110207226,1.814999999720623,1.7066887690448591,TRIO_DRY_CAN,0.17958701879304723,0.01379860394761357,0.1865802515166735,NA,5,110,69.61,17.43,7.15,5.63,0.18,30.39,12.96,DRY,7.330000000000001,3.0087931359578772,0.01367633243617216,DRY_CAN,31.89110863359595,9.156546700072223,17.404528085569677,40.06486466250214,0.9827906711660361,23.643127248098498,1.5654864266375,0.864631775,2.0379395
TYNC,PNM,CAN,118.2912184,147.1011867,162,128.493836,17.62539154,10.8625,2.617,0.12465,0.23,0.3107,1.9216,2.432,84.5371290892038,67.98041691121178,5.326027397260274,10.862500001098985,8.735064541800872,1.4899999998647404,1.1981814651125449,TYNC_DRY_CAN,0.22123366682644635,0.01053755314096925,0.29556703004874685,NA,5,111,68.57,10.77,7.93,12.55,0.17,31.43,20.66,DRY,8.11,5.513211811499274,0.02397048613695336,DRY_CAN,46.94127126813995,21.039145643071826,24.34617850706979,64.6660503793203,3.31436653189148,43.63423840414198,1.886948299375,1.31283775,2.2269842499999997
UREC,PNM,CAN,189.9878334,201.3482774,90,236.5348526,38.6625241,12.45,2.883,0.2795,0.41,0.13390000000000002,0.4606,0.9887,52.63494941250274,49.66518774895662,2.958904109589041,12.450000000894793,11.747547863550778,2.0350000001631683,1.92018151827506,UREC_DRY_CAN,0.1517465591562454,0.01471146836079451,0.12113460426574783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,42.78801313201599,6.8771746169406285,27.565878991721632,49.20205366504913,0.4631340839074909,22.099308757234986,1.41357868775,0.5588680500000001,2.02314025
VIR2,PNSL,CAN,90.62197497,110.3313068,355,71.26059001,12.75957408,7.8635,1.632,0.1202,0.3625,0.898525,1.8908,3.0368000000000004,110.34851097993015,90.63610583464964,11.67123287671233,7.863499999154787,6.458782377985938,1.4080000004661122,1.1564781067199326,VIR2_WET_CAN,0.180088769919246,0.0132638910197876,0.25003063678524046,NA,5,114,62.68,6.86,10.21,20.15,0.09,37.32,30.45,WET,10.3,9.335518900968916,0.02575315558887976,WET_CAN,35.130331664620506,55.505774170029134,14.42957621163606,71.06734459525136,19.568761239398285,76.20652962301358,2.2725243025,1.93888475,2.4892922499999997
VIR3,PNSL,CAN,76.05936217,74.4479852,523,101.5392485,2.479535207,13.35,1.568,0.101,0.3125,0.39475,2.22825,3.034525,131.4762537404539,134.32196953531522,17.194520547945206,13.350000000401003,13.638951843655802,0.32600000003392093,0.3330560525363955,VIR3_WET_CAN,0.20615476586503173,0.01327910162778584,0.4298303025130087,NA,5,115,55.66,8.87,12.6,22.77,0.09,44.34,35.47,WET,12.7,17.058890130985034,0.05458844841915211,WET_CAN,45.900428237848395,88.42154129746683,18.31202679746933,94.95691160759577,39.36505792771945,116.00994273784589,2.4459353075,2.13514975,2.7162602500000004
VITT,PNM,CAN,145.9272079,158.5033023,96,149.8672425,13.27937592,10.27,2.092,0.13287,0.24,0.3713,2.0637,2.3167,68.52731676229104,63.09016818509528,3.1561643835616437,10.269999999088586,9.45514953476146,0.91000000007538,0.8377980601859043,VITT_DRY_CAN,0.14335914666671287,0.0091052245782056,0.26287570077123035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRY,NA,NA,NA,DRY_CAN,45.784002192363154,17.306165992732126,22.356829154845943,61.46698749253756,1.6231806925577175,40.73333903024934,1.77931486175,1.0469127500000002,2.2011252499999996
VOCF,PNSL,CAN,83.02520523,86.80027172,215,148.6151174,6.642016418,17.9,1.541,0.08945,0.335,0.66765,4.8369,2.60205,120.4453511713409,115.20701262615816,7.068493150684931,17.900000004613055,17.12150370673978,0.7999999999518218,0.7652068693316759,VOCF_WET_CAN,0.18560628615503633,0.01077383666227644,0.34390153022733777,NA,5,117,60.67,13.97,13.67,11.57,0.12,39.33,25.36,WET,13.79,15.887047041147213,0.04742402101834988,WET_CAN,78.93384141240334,36.27317121375482,41.15532047553364,109.46826907006827,5.7387435560898865,74.05169215062452,2.0857740115,1.53092875,2.44159675
